2 1
0.5405 2.1622 2.3829
2.9730 10.0000 492.2824
0.8108 4.8649 51.9991
4.3243 0.0000 11.8485
-2.1622 -0.8108 0.6849
-2.7027 8.1081 257.1654
-10.0000 6.2162 -76.1147
2.4324 4.3243 36.5536
5.6757 -5.4054 -42.6725
-4.0541 -3.5135 -27.4452
-9.1892 -10.0000 -636.0000
-6.7568 -5.4054 -128.5008
6.7568 8.9189 400.7557
-8.9189 -3.5135 -151.1492
-3.7838 -2.7027 -14.2191
-9.1892 -4.3243 -182.1077
1.3514 7.0270 165.6093
9.7297 -1.0811 174.9377
-6.2162 8.9189 303.9938
-0.8108 -2.1622 -2.1876
-0.2703 -8.6486 -314.5407
3.2432 -7.5676 -205.5428
2.4324 -4.5946 -43.4561
-3.2432 -0.5405 -3.1181
-0.5405 -2.4324 -4.2546
-3.2432 -2.4324 -8.3432
3.7838 -7.2973 -179.9445
9.7297 -8.9189 -171.3298
6.4865 1.8919 49.5905
-4.0541 -4.0541 -38.5328
-8.1081 10.0000 391.5004
-2.1622 -3.5135 -18.0327
-0.2703 6.2162 114.1516
-8.9189 8.6486 181.8311
2.1622 -2.1622 -3.0324
-1.3514 7.2973 187.8530
-2.1622 -5.1351 -62.4301
-7.5676 -5.6757 -164.8489
-0.8108 -4.8649 -51.9991
-0.8108 -8.3784 -284.9869
-0.8108 7.5676 209.8267
-9.7297 4.5946 -130.5863
9.4595 6.7568 307.3086
-4.0541 3.5135 8.9013
2.9730 7.2973 189.2776
7.8378 -1.3514 88.5780
10.0000 -5.1351 127.4294
0.2703 2.7027 6.9021
4.5946 3.7838 38.1065
-1.3514 4.3243 36.9654
4.0541 -4.3243 -26.8357
3.5135 -2.7027 -2.0072
-3.5135 0.8108 -5.7055
7.2973 9.7297 521.2353
10.0000 -2.7027 182.8316
-8.9189 -9.1892 -511.7598
-0.8108 2.1622 3.5960
-5.9459 8.1081 222.3142
6.7568 -9.4595 -358.8257
5.9459 -8.3784 -249.5941
-5.4054 6.4865 103.7893
1.6216 -6.4865 -130.7401
3.7838 1.3514 6.9333
5.9459 -6.4865 -93.8744
4.0541 0.5405 8.8103
7.8378 0.5405 87.9989
2.9730 2.7027 9.4508
-8.3784 -7.5676 -318.3719
1.3514 -7.8378 -233.7658
-3.5135 -6.2162 -119.0465
6.7568 1.6216 55.4480
-3.2432 0.2703 -3.8400
-0.8108 1.6216 1.2147
-9.4595 5.9459 -60.6683
-6.2162 5.6757 43.9161
1.8919 8.9189 345.2806
4.3243 -3.7838 -11.4540
-4.5946 8.6486 300.0030
-1.0811 7.0270 167.2955
-1.0811 -4.3243 -35.2793
-0.2703 -6.4865 -129.7051
-8.1081 2.9730 -88.3342
2.9730 -0.2703 2.5428
-6.7568 9.7297 395.8780
-2.4324 8.6486 314.3610
1.0811 9.7297 449.9872
-10.0000 6.7568 -42.5211
-7.2973 4.8649 -17.7164
4.8649 0.0000 18.1624
-9.7297 -2.9730 -184.6538
-8.3784 4.3243 -73.1418
-0.2703 -8.3784 -285.4248
8.1081 -1.3514 98.6171
0.5405 0.2703 -0.7694
-1.0811 5.6757 86.5688
7.2973 -0.5405 70.8813
-7.5676 0.5405 -79.5700
-3.7838 -0.2703 -6.7903
-5.6757 -1.6216 -31.4013
-5.1351 -2.7027 -29.1156
-3.5135 1.3514 -5.2787
-4.5946 -7.2973 -201.7993
0.8108 1.3514 -0.8217
-3.2432 -4.8649 -56.2829
-2.1622 -6.4865 -129.8308
-2.7027 -4.8649 -53.9490
-0.5405 8.9189 346.3272
4.5946 3.5135 32.9773
-4.0541 9.7297 441.5436
-2.7027 2.1622 1.6461
0.2703 8.9189 345.5519
-5.1351 6.4865 108.0242
5.9459 1.0811 35.6476
0.5405 9.7297 450.3066
-9.1892 2.9730 -135.8346
5.1351 -3.5135 3.7739
-3.7838 4.8649 45.6526
9.4595 2.7027 166.9980
-4.0541 9.4595 404.4913
-0.2703 -5.6757 -85.4741
-7.5676 7.5676 130.0140
-0.5405 -6.7568 -146.9700
-4.3243 -9.7297 -462.6640
-7.0270 -2.7027 -69.5390
-7.2973 2.9730 -60.2543
1.3514 -8.6486 -315.6648
-7.2973 -6.4865 -200.3911
8.6486 6.2162 234.6189
-8.9189 -6.7568 -280.4549
1.0811 9.1892 377.9555
3.7838 6.4865 137.0221
-0.5405 2.1622 3.4008
-9.7297 0.0000 -174.4884
4.3243 -6.4865 -118.1229
-2.1622 -8.9189 -345.6776
3.7838 4.0541 36.3116
7.0270 6.7568 209.8496
2.4324 2.9730 10.6114
-7.8378 2.1622 -85.5687
-6.2162 0.8108 -42.3687
9.7297 4.8649 227.1917
7.2973 8.9189 416.2379
-0.5405 1.3514 0.3915
5.6757 -4.3243 -5.2169
10.0000 -6.7568 42.5211
5.4054 -9.4595 -387.5812
9.4595 -3.2432 146.0156
6.2162 -2.9730 31.6589
10.0000 2.7027 197.1684
6.7568 -2.1622 52.0457
-6.7568 5.1351 7.6331
2.4324 -0.5405 0.9075
7.8378 -4.5946 44.5585
3.2432 -5.4054 -69.9836
-5.9459 2.7027 -28.9286
3.5135 2.7027 12.3296
-1.3514 -1.8919 -0.6361
-8.6486 -6.7568 -268.2125
-5.1351 -1.3514 -21.8297
-2.1622 -1.6216 -0.3700
5.9459 7.0270 202.5641
-6.4865 -7.5676 -257.2191
-1.8919 2.1622 3.4294
1.6216 3.7838 22.5337
-2.1622 10.0000 490.1406
-1.6216 -4.0541 -28.4921
-8.3784 0.2703 -109.5098
2.7027 5.6757 86.9862
-4.5946 7.8378 218.1040
1.3514 -7.5676 -209.9803
4.8649 9.1892 396.9463
2.1622 -1.8919 -1.6345
-0.5405 1.8919 2.0028
8.6486 -8.9189 -225.0846
-7.5676 7.8378 153.7996
0.2703 -0.5405 0.1953
-6.4865 -8.1081 -306.5078
5.4054 5.6757 111.9225
-8.6486 8.1081 137.6775
8.1081 -3.5135 80.3263
3.7838 -7.5676 -202.0717
7.0270 -3.5135 44.1974
-4.5946 -7.5676 -223.9265
-5.9459 -10.0000 -526.0970
3.5135 -6.2162 -108.7241
2.9730 -0.8108 2.8267
-8.6486 -7.5676 -329.8561
6.2162 -3.5135 23.6511
-2.7027 5.9459 97.9156
3.5135 4.3243 41.2688
-3.5135 7.8378 227.7468
8.1081 6.2162 212.3849
6.7568 3.5135 73.1108
-4.0541 -1.6216 -9.7824
3.2432 5.6757 89.3201
-6.2162 1.0811 -42.2737
-0.5405 6.4865 130.4803
3.2432 3.5135 21.7529
9.4595 3.7838 183.1321
-7.0270 -8.9189 -408.1889
-7.5676 -2.7027 -86.2768
5.9459 -5.9459 -63.0644
-7.8378 0.0000 -88.4605
-5.6757 1.6216 -30.3802
0.5405 6.4865 129.4624
-7.0270 -4.3243 -98.4783
-8.3784 -8.3784 -394.9405
4.5946 -7.2973 -172.1912
6.4865 4.5946 91.9987
5.6757 -4.8649 -21.8125
5.1351 4.5946 65.8492
-5.9459 8.9189 309.7212
-7.5676 -5.9459 -178.2698
-2.9730 -7.0270 -168.7495
5.4054 10.0000 516.1821
7.0270 -4.5946 18.4686
7.0270 -1.8919 60.8767
-5.1351 3.7838 1.3553
5.1351 4.8649 74.6505
0.2703 -2.4324 -5.0299
4.3243 3.5135 30.0217
-7.5676 2.7027 -71.9401
-2.1622 4.8649 52.8439
3.7838 -9.7297 -443.7648
5.9459 -1.6216 35.5864
-2.7027 3.2432 12.5683
-7.8378 -9.1892 -467.2444
7.2973 -1.8919 68.9258
6.4865 5.4054 121.6599
0.0000 4.5946 43.9020
1.8919 -2.9730 -10.7030
-3.5135 2.7027 2.0072
-1.8919 -4.5946 -43.3645
-8.9189 2.4324 -128.2123
-1.8919 0.2703 0.2772
-5.4054 -5.4054 -99.7453
0.5405 -8.1081 -258.9201
-0.2703 0.5405 -0.1953
-7.2973 -3.2432 -84.2337
-1.0811 7.2973 187.8236
-1.8919 -0.8108 1.0819
10.0000 -5.9459 90.8386
-2.7027 -0.8108 -0.7014
-4.3243 -8.9189 -357.6667
2.9730 5.9459 101.4437
10.0000 0.2703 189.7396
7.5676 -3.2432 65.2945
9.4595 -3.5135 141.6564
5.6757 -5.9459 -68.2706
6.2162 8.3784 327.5154
0.0000 -5.1351 -62.5706
2.4324 3.7838 23.7484
-4.0541 0.2703 -9.5323
9.4595 5.1351 222.4003
2.7027 -3.5135 -16.9275
-7.8378 0.8108 -89.0048
-2.7027 7.0270 165.2214
8.9189 -1.0811 133.4253
-0.8108 0.5405 0.2426
5.9459 -7.5676 -173.0255
5.4054 -6.2162 -87.7032
-5.6757 -7.5676 -240.0132
-7.5676 -3.7838 -102.4109
1.6216 5.1351 61.8019
9.4595 -5.1351 97.2590
6.7568 6.4865 184.9089
7.8378 -1.0811 88.9098
4.8649 8.9189 363.9806
5.1351 0.5405 21.4856
5.6757 9.4595 444.6540
-9.7297 -2.1622 -177.3802
-2.4324 -6.7568 -147.9249
7.5676 9.4595 492.8717
0.0000 -1.0811 0.4493
3.2432 -4.8649 -49.1236
8.3784 5.6757 194.9898
1.8919 5.4054 73.0257
-5.9459 3.2432 -22.2830
-1.3514 0.5405 0.3962
-0.2703 -0.8108 0.8106
-7.2973 -8.6486 -385.2267
-2.7027 0.8108 -1.7900
-8.1081 6.2162 15.3857
7.5676 6.2162 192.9937
-7.0270 7.5676 146.7518
-9.4595 -8.6486 -474.6366
-2.4324 -8.9189 -346.2642
2.7027 2.4324 6.0093
2.4324 -5.1351 -62.1247
-1.0811 1.8919 2.3223
5.6757 5.1351 93.4614
5.9459 -7.2973 -150.8983
-7.5676 0.0000 -79.1084
-2.1622 -7.5676 -208.9819
5.4054 1.8919 27.6760
7.8378 6.2162 202.3458
1.6216 -1.0811 -0.3194
1.8919 -6.4865 -130.5090
-7.2973 -0.5405 -69.9581
-9.1892 0.2703 -146.2604
6.7568 7.5676 264.0600
-7.2973 -2.9730 -80.5852
5.9459 -6.2162 -77.7883
0.8108 -2.7027 -7.8726
2.9730 -2.9730 -7.8830
0.5405 -5.6757 -86.2494
-7.5676 2.9730 -68.9430
-6.4865 8.6486 266.7104
-2.9730 -6.7568 -149.7613
0.2703 7.8378 232.6417
9.7297 -0.5405 174.9500
-5.9459 0.8108 -36.6413
-5.9459 -0.2703 -35.8366
1.3514 0.8108 -1.4021
-9.1892 -6.4865 -275.9714
0.5405 -2.7027 -7.6773
8.6486 1.3514 120.6162
-8.3784 -8.1081 -367.6606
-8.9189 3.2432 -119.1619
-7.0270 -6.4865 -192.3420
5.6757 4.8649 83.5941
-6.7568 3.5135 -36.7643
-7.2973 6.4865 59.5517
-7.8378 -1.8919 -89.9544
0.5405 8.1081 257.9022
-9.1892 -9.1892 -524.7839
-5.4054 2.1622 -23.2902
6.7568 -5.1351 -7.6331
8.9189 8.1081 391.3871
-4.5946 -2.7027 -21.9724
-8.9189 -5.9459 -232.1373
-4.5946 -10.0000 -504.8041
-3.2432 -8.6486 -318.3867
-8.1081 -4.0541 -127.7604
-1.6216 1.6216 1.2793
-1.0811 0.2703 0.5680
-6.7568 0.2703 -55.1979
3.2432 7.5676 212.7021
3.7838 7.5676 216.1732
-9.4595 4.3243 -123.7220
-0.2703 -2.4324 -4.4973
5.9459 4.8649 88.8003
6.4865 -2.1622 45.2048
8.1081 8.9189 444.3178
4.5946 -6.2162 -99.0812
-0.8108 8.9189 346.5224
8.9189 -8.6486 -181.8311
-3.5135 1.6216 -4.6507
-7.5676 -9.4595 -492.8717
-4.8649 -5.1351 -80.7330
2.7027 3.2432 15.0597
6.2162 5.9459 140.9857
5.1351 0.0000 21.9472
4.8649 4.0541 47.4233
5.6757 -5.1351 -31.6799
6.7568 1.8919 56.4314
0.0000 5.6757 85.7404
-5.1351 -0.5405 -21.4856
4.0541 1.8919 10.7658
-4.0541 8.9189 336.5463
5.1351 -5.6757 -63.7933
6.2162 7.8378 274.7324
0.0000 3.5135 18.1733
-3.5135 5.6757 80.5792
7.2973 0.2703 70.1593
-8.6486 4.5946 -76.8316
3.5135 6.2162 119.0465
-5.9459 -6.4865 -166.0683
-4.5946 -8.1081 -273.2152
7.8378 0.0000 88.4605
10.0000 -3.5135 171.8267
-7.5676 -0.5405 -78.6469
-0.5405 2.7027 7.6773
-2.1622 0.8108 -0.4037
6.2162 7.0270 208.2915
3.2432 0.5405 3.1181
2.4324 -8.9189 -345.3722
-10.0000 7.2973 -3.0048
1.8919 0.0000 -0.5376
5.1351 0.8108 21.4029
-6.4865 -5.9459 -147.2580
7.5676 -6.4865 -50.8629
-8.6486 -8.6486 -435.5406
6.4865 -7.8378 -184.8114
0.5405 1.6216 0.0016
9.4595 -1.6216 159.3191
-5.9459 0.0000 -36.0970
-0.8108 0.8108 0.1599
5.4054 3.5135 44.3553
-4.0541 -7.5676 -218.3944
8.1081 0.0000 98.4996
-6.2162 -3.7838 -65.1268
-3.5135 8.3784 280.5299
7.8378 -5.4054 14.8972
-1.3514 -0.2703 1.1182
8.9189 9.7297 583.7915
-3.7838 3.2432 6.7633
8.3784 10.0000 599.2494
6.2162 1.0811 41.3750
8.3784 -2.1622 106.3576
-5.1351 10.0000 468.0528
-9.4595 1.6216 -159.3191
-5.9459 3.7838 -12.7945
9.7297 -7.0270 8.0212
-7.8378 9.1892 290.3234
-8.6486 -7.8378 -353.6416
-7.8378 5.4054 -14.8972
7.2973 -9.4595 -343.3435
2.7027 -4.8649 -51.4576
-6.2162 -8.6486 -356.6314
-4.3243 -2.1622 -14.7403
10.0000 8.1081 448.4112
3.2432 1.3514 3.4622
-1.8919 -8.3784 -285.1535
8.1081 3.7838 121.8021
5.4054 4.3243 62.2897
5.1351 2.7027 29.1156
-2.9730 6.4865 127.6890
9.7297 -3.5135 156.3151
-4.8649 -2.4324 -22.9260
-1.3514 7.0270 167.3249
-5.1351 -7.2973 -208.9424
-2.4324 -10.0000 -490.4460
-9.1892 2.4324 -141.2365
9.1892 5.9459 245.1614
5.4054 -4.8649 -26.5212
-9.7297 1.0811 -174.9377
9.1892 2.1622 148.8919
-8.3784 9.1892 269.5345
-5.9459 -0.5405 -35.6354
6.2162 9.1892 420.6083
-5.1351 2.9730 -11.7817
-8.3784 -6.7568 -256.7283
10.0000 -0.2703 190.2604
2.1622 -0.5405 0.3210
-4.0541 -8.6486 -324.0789
-1.3514 0.0000 0.8578
6.7568 -6.7568 -92.5414
-3.5135 -1.0811 -4.7119
-5.1351 -2.9730 -32.1126
9.4595 8.3784 445.5207
-8.6486 4.8649 -68.0303
-1.6216 -4.5946 -43.1333
5.9459 0.5405 35.6354
-4.5946 -1.3514 -14.6866
8.1081 -8.3784 -187.1915
8.1081 9.7297 549.3151
-1.3514 3.5135 19.0311
-3.5135 4.8649 47.5421
7.0270 -2.1622 59.4788
2.9730 -1.8919 0.7885
0.5405 -5.4054 -74.0722
7.5676 7.2973 266.1037
-2.7027 1.8919 0.2482
-5.9459 7.5676 173.0255
8.1081 5.9459 197.6609
-9.4595 -3.7838 -183.1321
-0.8108 5.6757 86.4446
8.3784 9.4595 523.0127
4.3243 0.5405 11.3869
-9.7297 3.5135 -156.3151
-3.5135 -5.9459 -104.3225
-4.3243 7.2973 175.1468
5.6757 -2.9730 20.7253
-8.6486 -5.6757 -206.4740
-1.0811 -5.1351 -61.7422
5.9459 0.2703 35.8366
-6.7568 -10.0000 -544.9375
-5.1351 -3.7838 -45.2496
-10.0000 9.1892 188.7839
-9.4595 -6.7568 -307.3086
5.6757 -7.0270 -135.5764
-7.0270 -7.8378 -295.2787
5.6757 8.6486 345.6978
9.4595 -5.9459 60.6683
8.6486 -6.7568 -26.7453
-3.7838 5.6757 78.6897
-4.8649 -3.7838 -41.4649
2.4324 7.5676 209.5684
-7.8378 -7.0270 -254.9276
1.0811 -1.6216 -1.3389
10.0000 -7.0270 23.5329
0.8108 -1.8919 -2.1981
9.1892 -1.6216 145.4895
5.9459 8.1081 294.5081
-1.8919 9.1892 379.3215
8.6486 5.1351 183.3042
9.1892 -9.7297 -304.8155
6.4865 0.5405 47.6351
-8.1081 2.4324 -93.7360
-2.1622 -3.7838 -23.1619
-3.2432 -4.5946 -47.4817
-7.2973 -6.7568 -217.8986
3.5135 -9.1892 -373.6227
-3.7838 -2.4324 -11.8143
-2.7027 0.0000 -1.2457
5.6757 -6.7568 -116.5882
-1.0811 -7.8378 -232.0796
2.4324 -2.7027 -6.7224
10.0000 -7.5676 -19.1225
9.4595 5.9459 258.9910
2.7027 8.1081 259.6569
8.9189 5.9459 232.1373
10.0000 -4.0541 160.7391
-5.6757 -5.6757 -116.6312
-6.7568 6.4865 75.0339
3.2432 -2.7027 -3.5887
-3.7838 4.0541 22.2101
7.2973 7.8378 303.3277
3.2432 -1.6216 3.0691
6.4865 0.0000 48.0967
6.4865 2.1622 50.9885
1.0811 -6.2162 -114.7136
3.7838 -5.9459 -92.1106
0.8108 1.8919 0.7897
-7.5676 -4.3243 -115.2161
9.1892 8.3784 431.6911
-8.1081 9.4595 315.2637
-8.1081 9.7297 352.3160
-4.5946 6.2162 99.0812
-6.4865 1.8919 -46.6028
-1.0811 5.9459 99.9897
1.0811 7.5676 208.2941
5.1351 6.4865 151.9185
-9.1892 -7.5676 -355.1225
-4.5946 2.4324 -10.0405
2.1622 5.1351 62.4301
4.0541 6.2162 123.1572
-2.4324 7.8378 232.4620
5.4054 -4.5946 -17.7200
9.7297 2.9730 184.6538
-3.5135 -5.6757 -90.9016
-0.8108 -6.4865 -129.2672
4.8649 10.0000 508.1624
-2.4324 1.8919 1.0479
-0.2703 2.1622 3.1582
-1.3514 4.8649 53.5611
-6.4865 -3.2432 -61.9106
7.8378 -3.5135 70.2872
2.4324 -1.6216 -0.0646
-6.7568 -9.7297 -505.7531
6.7568 0.0000 54.9375
0.8108 8.6486 314.1028
0.0000 -10.0000 -490.0000
-9.4595 4.5946 -115.9276
3.5135 -8.9189 -340.6570
0.8108 -2.1622 -3.5960
2.4324 0.2703 0.1856
-2.9730 7.5676 206.8401
-8.6486 1.6216 -120.2231
8.6486 0.5405 120.2720
-4.5946 1.6216 -14.2935
-5.1351 -3.5135 -40.1204
-0.8108 0.0000 0.7042
-0.8108 2.9730 10.8696
-9.4595 -7.0270 -326.2968
4.5946 -3.5135 -3.3692
7.0270 1.0811 61.9213
7.2973 -1.6216 69.9092
0.8108 -5.6757 -86.4446
7.5676 2.4324 83.8720
-6.2162 -7.0270 -208.2915
-7.8378 8.1081 169.9506
8.9189 -7.0270 -33.4912
1.3514 -1.6216 -1.3683
7.0270 0.0000 62.3706
-2.9730 -1.6216 -2.7929
4.5946 -0.5405 15.2656
1.6216 -0.5405 -0.3072
1.0811 5.4054 72.7349
9.4595 9.7297 610.6452
0.0000 1.0811 -0.4493
4.0541 4.0541 38.5328
-6.7568 9.4595 358.8257
3.2432 -6.7568 -143.8993
-0.5405 -6.2162 -113.3763
-1.6216 -5.1351 -61.8019
-4.0541 4.8649 43.4314
-7.5676 5.4054 -5.5452
-6.2162 10.0000 448.1756
-1.3514 2.1622 3.7496
-2.7027 0.5405 -1.7073
-4.0541 -10.0000 -499.2719
1.0811 0.8108 -1.3727
-4.0541 6.7568 138.2070
-5.1351 7.2973 165.0481
5.4054 4.8649 78.8854
-4.5946 6.4865 115.1673
-7.5676 3.5135 -60.9352
8.1081 8.6486 413.3066
-9.1892 -8.3784 -431.6911
5.6757 -9.1892 -347.8931
-4.0541 -5.6757 -95.0123
2.9730 -8.9189 -343.5358
4.3243 1.6216 12.3590
-0.2703 -9.7297 -450.5492
-8.1081 5.6757 -12.7592
1.8919 -4.8649 -53.2409
-2.1622 -5.6757 -85.5999
4.3243 6.2162 125.7337
1.8919 -5.9459 -99.6989
-4.3243 -8.3784 -297.5395
-0.2703 -6.2162 -113.6189
8.6486 4.0541 149.9945
-8.3784 4.0541 -79.9885
5.6757 1.0811 30.4414
4.0541 -4.8649 -43.4314
-9.1892 1.3514 -146.1175
-9.4595 8.1081 98.5815
-5.4054 9.4595 387.5812
2.4324 -4.8649 -52.2573
6.4865 7.5676 257.2191
-3.5135 -2.1622 -8.0530
7.8378 7.0270 254.9276
-9.7297 -0.5405 -174.0268
8.6486 -4.3243 84.6260
8.1081 -3.7838 75.1971
4.5946 7.5676 223.9265
-9.4595 6.2162 -45.9444
9.1892 -3.5135 127.8268
-9.1892 -6.7568 -293.4790
-1.6216 -5.4054 -72.7945
7.0270 8.6486 377.1777
0.2703 -1.0811 0.1830
-4.5946 -4.5946 -58.7061
7.5676 -4.0541 49.8476
-8.9189 1.0811 -133.4253
5.4054 9.7297 476.9976
-7.5676 -1.0811 -78.6591
0.8108 3.2432 13.1098
4.0541 -5.6757 -76.4685
1.3514 4.5946 43.0442
4.3243 3.7838 35.1509
-7.2973 7.0270 96.0474
-10.0000 1.8919 -188.5061
10.0000 5.9459 289.1614
-2.7027 3.5135 16.9275
-7.2973 6.7568 77.0592
-7.0270 -3.5135 -80.5439
7.8378 -4.0541 59.1997
-4.8649 -10.0000 -508.1624
7.0270 -3.2432 48.5567
2.7027 8.3784 286.9368
-4.5946 4.3243 21.3036
-4.0541 3.7838 14.0306
-5.9459 -1.3514 -35.9795
7.0270 4.0541 91.6315
10.0000 8.3784 475.6911
4.0541 5.1351 71.8425
-5.6757 -4.5946 -74.7928
-8.3784 1.0811 -109.6987
-5.6757 -9.1892 -409.6746
3.2432 -10.0000 -486.4204
-6.7568 0.0000 -54.9375
10.0000 -8.1081 -68.4112
5.9459 -8.1081 -222.3142
-6.7568 -8.3784 -340.6286
6.2162 0.8108 41.2801
-8.9189 -2.7027 -140.1443
-4.3243 -7.5676 -220.9709
4.0541 1.0811 8.8226
6.2162 -6.7568 -105.6546
-1.3514 -9.1892 -377.9261
-5.1351 0.0000 -21.9472
-9.7297 0.2703 -174.7488
0.2703 0.8108 -0.8106
6.2162 -3.7838 18.5219
0.8108 2.7027 6.4642
-5.6757 -4.0541 -60.1516
9.4595 2.4324 164.5932
-8.3784 2.4324 -104.4858
-1.0811 -8.6486 -313.9786
5.9459 6.2162 149.9822
-5.6757 0.0000 -30.8908
-8.1081 7.0270 67.9675
8.1081 7.0270 264.9667
8.9189 -5.1351 70.4053
-8.1081 -2.9730 -108.6650
1.3514 -4.0541 -30.1187
-5.1351 -2.4324 -26.7108
