2 1
-1.5405 1.8649 6.4726
-1.8649 -2.4324 27.8539
-0.8108 0.4054 5.8218
-3.0000 -0.3243 21.4025
-2.4324 -1.2973 22.6538
-0.9730 -2.9189 28.0884
0.8919 2.0270 0.0124
-0.1622 2.9189 2.1950
0.0000 -0.9730 9.8386
0.8919 -0.1622 4.6866
-1.3784 1.2162 6.2710
2.5135 -1.6216 15.4069
0.1622 -0.2432 5.7341
-2.7568 -1.3784 25.5267
2.3514 -1.6216 14.9423
-0.7297 2.7568 3.5646
0.6486 -1.2973 10.9956
1.6216 0.7297 2.0000
2.3514 0.0000 5.8262
-0.3243 0.6486 3.5800
2.1081 0.2432 4.3141
-1.6216 1.9459 6.8758
-0.4865 -1.2973 13.0818
1.0541 -1.2162 10.3470
-1.8649 0.2432 11.2936
0.0811 -2.6757 22.7064
1.0541 0.7297 1.6165
-1.0541 0.0811 7.9014
0.9730 -0.1622 4.6757
-0.6486 1.7838 2.7648
-1.7027 2.3514 7.4280
-1.7027 -2.5135 27.6764
1.2162 0.2432 3.1329
1.5405 -1.2973 11.1644
2.6757 -2.4324 22.4543
0.3243 -0.3243 5.8590
0.5676 1.0541 1.0818
2.2703 -1.4595 13.5814
0.3243 0.8108 1.8707
0.2432 1.5405 0.7838
-1.7838 -1.2973 18.6216
1.6216 -2.4324 20.0329
1.2973 1.7838 0.1351
-1.0541 -1.8649 19.1563
0.3243 2.4324 0.6435
2.2703 2.0270 1.6143
-0.0811 1.2162 1.7831
0.1622 -0.4054 6.4879
0.3243 1.2973 0.9503
-2.9189 -2.5946 36.4682
-0.5676 0.2432 5.5435
-1.9459 0.8108 10.0928
0.9730 2.3514 0.1242
-0.2432 -0.7297 8.9971
-1.1351 -2.1081 21.4354
1.4595 0.0000 4.2111
-0.1622 -0.0811 5.6815
0.9730 2.7568 0.5734
1.8649 0.3243 3.5559
2.9189 1.9459 3.6852
-0.4865 1.5405 2.4207
-0.6486 -1.4595 14.6859
1.1351 -2.3514 18.9525
0.4865 0.0000 4.2637
-1.1351 -1.9459 20.1293
-0.8919 1.8649 3.5975
1.7027 -2.8378 23.8985
3.0000 1.6216 4.1432
-1.8649 -2.0270 24.4244
-2.8378 3.0000 15.7290
1.1351 2.8378 0.7202
1.2162 -2.8378 23.4514
-2.9189 -2.1892 32.9072
-1.1351 0.8919 5.7867
0.4054 -0.4865 6.5362
-2.9189 0.0811 19.0402
-1.7027 1.1351 8.0526
0.5676 1.4595 0.4792
2.1892 -1.5405 13.9496
-1.4595 -1.3784 17.4624
-1.7027 1.3784 7.6910
2.5135 0.7297 3.9043
-2.2703 1.5405 10.9058
2.0270 2.4324 1.2418
2.1081 -1.2973 12.1001
1.1351 2.4324 0.2053
0.0811 -0.8108 8.7451
0.0000 1.8649 1.0183
2.3514 -0.5676 8.4186
1.0541 -0.7297 7.4543
1.7027 2.7568 1.0665
1.3784 1.7027 0.2316
1.2973 -2.2703 18.3236
-0.7297 -1.4595 14.9598
-1.6216 2.1081 6.8846
0.6486 2.0270 0.1242
-1.6216 2.6757 7.3294
-2.1892 -0.6486 17.1863
-2.0270 0.6486 10.9890
2.4324 -0.3243 7.4543
-0.1622 -2.5946 22.4609
-1.8649 1.0541 9.1023
-2.1081 -1.0541 18.9876
-2.7568 2.4324 14.3002
-2.1892 -0.1622 14.8459
0.1622 -1.2162 11.0460
-1.1351 1.4595 4.8510
2.4324 0.8919 3.2798
1.0541 2.5946 0.3565
-2.3514 -1.3784 22.6450
0.4865 -2.7568 22.8904
2.1081 1.0541 2.1227
0.9730 1.6216 0.1439
-2.9189 -1.5405 27.8934
1.2162 -2.5135 20.4186
0.0811 1.2162 1.4587
0.6486 -1.5405 12.6589
2.7568 -0.8919 11.4492
-2.3514 1.8649 11.2498
0.0811 -0.7297 8.2958
1.3784 1.2162 0.7575
0.9730 -0.8919 8.3638
1.2162 -1.5405 12.5822
2.1892 -2.1081 18.2907
-2.4324 0.9730 12.8364
2.3514 -2.7568 24.4529
0.7297 1.7838 0.1198
-1.0541 -0.9730 13.0577
2.2703 1.7838 1.6603
1.0541 -0.4865 6.1855
-0.6486 -0.6486 9.7334
-0.3243 -1.1351 11.5829
2.1892 -1.9459 16.9847
2.0270 -2.5946 22.1651
-1.7027 3.0000 8.3046
-0.9730 0.2432 6.9788
1.0541 -1.2973 10.8751
2.3514 -1.9459 17.3966
2.9189 3.0000 4.6822
-0.8919 -2.1892 21.1286
-0.7297 -0.3243 8.3944
-1.4595 -0.8919 14.4120
-2.7568 -1.9459 29.6837
2.5135 -1.3784 13.7042
0.0000 -2.1892 18.5493
-2.5946 -1.8649 27.8583
0.2432 -0.2432 5.6048
-1.5405 1.6216 6.5975
-2.0270 0.8108 10.5771
0.7297 1.1351 0.8210
1.1351 -0.8108 7.9189
-0.3243 -2.5946 22.8641
0.3243 2.2703 0.5296
-1.3784 -0.4054 11.4427
0.4865 0.0811 3.9459
-2.3514 -2.9189 35.4273
-1.9459 1.0541 9.5734
-1.1351 1.7838 4.6056
-0.4054 -0.6486 8.9905
-1.0541 -0.3243 9.6216
1.7838 0.2432 3.7005
2.5946 -0.3243 7.9452
-1.2973 -2.1081 22.1541
-0.3243 -1.5405 14.2893
0.8108 0.2432 3.1220
0.8108 -0.9730 8.8744
2.9189 0.8108 5.0964
-1.8649 -1.3784 19.6209
1.5405 2.1892 0.3280
0.7297 -1.2162 10.4171
-1.4595 0.0811 9.7312
-0.7297 2.9189 3.8364
0.1622 -1.8649 15.6392
0.7297 -1.5405 12.6085
-3.0000 1.7838 16.0467
1.2973 -1.0541 9.4156
0.0811 -3.0000 25.8444
-0.7297 2.5135 3.2557
0.8108 -1.0541 9.3630
2.6757 2.9189 3.6523
0.3243 2.0270 0.4573
-1.7027 -0.9730 16.1432
-1.7838 0.0811 11.4317
-1.2973 -1.7027 18.9876
0.3243 -1.5405 12.9920
-0.4054 -0.8108 9.8758
-0.4865 0.2432 5.2958
-0.1622 -2.8378 24.7553
-2.9189 -2.6757 37.2199
-2.1081 -0.0811 13.9912
1.3784 -2.9189 24.3389
1.5405 0.9730 1.3470
0.8108 -1.7027 13.7458
2.2703 1.0541 2.5084
1.8649 1.2973 1.2418
-2.5946 -2.0270 29.1381
0.0811 -2.7568 23.4711
-0.4865 -0.0811 6.5405
-2.4324 0.8108 13.1958
-2.0270 -2.6757 31.0248
1.7027 1.2162 1.1081
-0.9730 -0.4054 9.6786
-1.4595 1.1351 6.7969
-1.0541 -0.8919 12.5822
3.0000 0.8108 5.4142
-1.6216 2.1892 6.9087
-1.7838 2.7568 8.3221
0.1622 -0.8108 8.6026
1.7838 0.8919 1.8422
-2.7568 -2.1081 30.9898
2.1081 -1.7838 15.5449
1.5405 2.6757 0.7487
-2.5135 1.8649 12.3630
1.9459 -2.7568 23.5215
-2.2703 2.1892 10.7305
0.2432 -1.8649 15.5099
-1.7027 0.6486 9.1308
-3.0000 -2.7568 38.6267
-1.6216 -2.6757 28.7348
1.4595 2.5946 0.5646
-1.8649 -1.1351 18.0365
-3.0000 2.5135 16.2637
0.7297 3.0000 1.0730
-2.8378 1.8649 14.7473
-1.0541 -2.5946 25.3294
2.5135 2.2703 2.3638
2.2703 0.5676 3.6654
0.9730 -1.9459 15.5712
-0.5676 -1.9459 18.0278
0.4865 -1.2162 10.6077
-1.1351 -1.7838 18.8758
2.0270 2.1081 1.0665
-2.1081 2.6757 10.1169
-2.7568 2.1892 14.1490
0.3243 -0.9730 9.2951
-0.0811 0.0811 4.8510
3.0000 -0.3243 9.4025
0.8108 1.7838 0.0825
-1.9459 -1.3784 20.0920
-0.8108 1.3784 3.6654
-2.1081 -0.7297 17.1118
-1.5405 -1.4595 18.4222
-1.8649 -0.3243 13.6099
1.2162 0.4054 2.5895
-2.6757 -0.3243 18.9131
-1.8649 -0.1622 12.8824
0.7297 2.4324 0.2600
-2.1081 2.5135 9.9240
2.2703 1.5405 1.8247
0.6486 0.8919 1.3514
2.1081 -2.8378 24.6326
2.5946 -2.8378 25.9474
-0.0811 2.6757 1.6253
2.3514 1.6216 1.9693
-0.4865 1.2973 2.7034
-2.6757 2.5135 13.7743
-1.4595 1.5405 6.2600
-2.7568 0.0000 18.1132
0.8108 -0.8919 8.3988
1.7838 -2.1081 17.4909
-1.0541 1.8649 4.2374
0.8108 2.2703 0.1088
0.5676 -0.2432 5.2191
-0.1622 -2.3514 20.2849
0.7297 -2.9189 24.2688
2.6757 0.4054 5.3506
2.4324 -2.3514 20.9861
1.8649 0.0000 4.7480
-2.1081 -0.4865 15.8430
0.0000 -2.4324 20.6465
-2.8378 0.3243 17.5369
0.4054 1.3784 0.7400
2.5135 1.2162 2.9050
1.7838 -2.2703 18.8495
-2.7568 -2.7568 36.7400
-2.9189 0.9730 16.4127
2.7568 -2.2703 21.3214
1.2162 -3.0000 25.0467
-1.4595 2.7568 6.6216
1.6216 -0.6486 7.4018
1.2973 0.6486 1.9145
0.8108 -0.4054 5.8218
-2.8378 1.5405 14.9401
0.3243 0.3243 3.2644
2.1081 2.6757 1.6844
-0.8919 1.7027 3.6676
2.1081 -2.6757 23.0898
0.4054 -2.8378 23.7582
1.9459 -0.4054 6.6808
-0.6486 0.0000 6.7180
2.4324 2.4324 2.2389
-1.0541 -1.7027 17.9291
1.0541 1.7838 0.0497
-2.5135 -0.0811 16.6757
-2.8378 2.1892 14.7648
-2.9189 -1.4595 27.3258
0.0000 -3.0000 26.0000
-0.6486 3.0000 3.7180
1.3784 -2.0270 16.3601
0.0811 2.4324 1.0314
-1.4595 2.6757 6.5055
2.9189 2.6757 4.1388
1.0541 -1.1351 9.8320
-2.4324 0.7297 13.3952
-2.0270 1.7027 9.2513
-2.0270 1.2162 9.7772
1.5405 1.6216 0.4354
-2.7568 -2.3514 33.0475
-1.0541 -2.7568 26.8459
1.5405 -1.0541 9.6194
0.4054 -1.0541 9.6808
-0.4865 -0.1622 6.8846
2.5946 2.1892 2.5785
-2.6757 -2.6757 35.3725
1.8649 -2.0270 16.9649
-1.0541 2.9189 5.0636
1.9459 -2.0270 17.1118
-0.7297 -1.8649 17.9291
-1.0541 0.0000 8.2191
1.9459 0.8919 2.1227
-0.4865 1.0541 3.1045
1.2162 -0.1622 4.7217
2.1892 0.4865 3.7049
-0.9730 0.6486 5.7188
-1.7838 -1.1351 17.5785
-1.2162 2.1892 4.9474
-0.8919 2.8378 4.2812
-0.1622 -1.2162 11.6947
0.0000 1.4595 1.2922
2.2703 -2.0270 17.8305
2.8378 -2.6757 25.2396
-2.3514 -0.1622 15.9065
0.0000 -1.4595 12.9679
-0.2432 -1.8649 16.4828
3.0000 2.3514 4.1234
2.0270 -0.4865 7.2374
-2.3514 -1.8649 26.1687
2.1081 1.4595 1.5201
-0.8919 1.2973 4.0730
2.4324 -2.6757 23.9138
-1.0541 2.1081 4.2308
-1.1351 0.0811 8.2411
-2.1081 1.9459 9.6633
2.9189 1.2973 4.1760
-0.3243 -2.5135 22.1256
0.0000 -1.7838 15.3170
-2.3514 1.0541 12.1264
2.1892 0.8108 2.8283
0.0811 0.7297 2.4580
-2.9189 -2.2703 33.5931
-2.5135 2.1081 12.3565
0.6486 1.8649 0.1417
-0.7297 -1.6216 16.1081
0.7297 0.3243 2.8809
1.9459 -1.2162 11.2389
-2.0270 2.1892 9.1987
-1.4595 1.4595 6.3411
0.5676 1.9459 0.1899
-1.2973 -0.8108 13.1782
1.0541 -2.1081 16.8795
0.4865 -2.8378 23.6684
-0.5676 -1.2973 13.3294
-1.4595 0.9730 7.1037
-2.4324 -1.4595 23.7495
0.9730 2.5135 0.2644
0.7297 2.8378 0.7750
-1.7027 -1.7838 21.6216
-2.8378 1.2973 15.2228
0.8108 2.8378 0.7378
-0.4054 -1.2162 12.3192
-2.6757 -0.4054 19.2966
-1.2973 -1.1351 15.1066
2.3514 -2.6757 23.6881
-1.8649 -0.6486 15.2228
2.1892 0.6486 3.2403
0.0000 -1.8649 15.9372
-2.4324 -1.8649 26.7188
2.9189 2.2703 3.7553
1.9459 -0.0811 5.2257
-1.5405 -2.4324 26.1008
0.3243 1.7838 0.5033
2.5135 2.6757 2.7473
-1.8649 0.4054 10.7502
-0.4054 1.6216 2.1183
-1.7027 2.5135 7.5683
-0.8108 1.8649 3.2973
1.1351 0.2432 3.1045
0.7297 2.3514 0.1965
-1.0541 -2.5135 24.5909
0.6486 -1.6216 13.2396
1.7027 -2.6757 22.3557
-2.5946 1.7027 13.0095
-0.4865 -1.6216 15.3258
0.1622 -1.1351 10.5310
2.2703 2.1892 1.6494
-2.5946 -0.1622 17.5961
1.8649 2.0270 0.7487
-0.9730 -1.3784 15.3061
-3.0000 0.4054 18.5427
0.9730 3.0000 1.0007
2.9189 -1.2973 14.5544
2.6757 0.8108 4.2221
1.0541 0.3243 2.8108
1.5405 -0.2432 5.3243
-1.2162 2.5135 5.1753
1.2973 -0.6486 7.1037
-2.1892 -1.6216 23.2871
2.6757 -2.1081 19.6844
0.5676 -2.0270 16.4039
-2.7568 -2.6757 35.9752
1.7838 2.3514 0.7378
1.2162 -2.2703 18.2820
0.4054 2.3514 0.4770
0.1622 0.4865 2.9927
0.4054 2.1892 0.3893
0.0000 0.4054 3.5427
-0.8108 2.4324 3.4660
-1.7838 -2.1892 25.2988
2.8378 -2.5135 23.7495
2.6757 2.8378 3.5099
-2.1892 1.7838 10.2177
-0.5676 -1.4595 14.4251
-0.9730 1.2973 4.3864
1.7838 -2.5135 20.9861
0.2432 0.1622 3.9503
-1.0541 0.4054 6.7619
-1.2162 1.1351 5.6596
-0.1622 -3.0000 26.3506
1.0541 1.8649 0.0212
2.4324 3.0000 3.0519
2.4324 -2.1081 18.9284
-2.9189 -2.8378 38.7626
-1.1351 1.2973 5.0526
-2.6757 -3.0000 38.5106
-2.5946 -0.8108 20.8218
-1.6216 -2.5135 27.2447
-2.8378 1.3784 15.1154
1.1351 2.1081 0.0299
-2.8378 -1.2973 25.6012
-1.0541 -2.9189 28.4149
1.3784 2.4324 0.3302
1.9459 -2.8378 24.2995
-1.5405 -1.7838 20.7714
-1.1351 1.5405 4.7699
0.7297 2.0270 0.0738
1.2162 2.6757 0.5033
0.4054 2.4324 0.5405
-1.7838 0.7297 9.3630
1.6216 -0.4865 6.5690
-0.8108 -2.5946 24.3893
1.4595 0.3243 3.0190
-0.9730 -0.6486 10.9080
-3.0000 -0.0811 20.3309
2.4324 -2.7568 24.6786
0.9730 -1.0541 9.3280
1.7027 -0.8108 8.3944
1.1351 -1.2973 10.8904
-0.0811 -1.5405 13.7042
2.1892 -2.4324 21.0606
0.8108 1.4595 0.3280
1.0541 -0.1622 4.6779
0.8919 0.3243 2.8196
-0.0811 0.2432 4.2549
-0.0811 -1.7838 15.4858
-1.2162 -0.8919 13.2747
1.6216 -1.0541 9.7137
-0.8919 2.0270 3.5800
-1.0541 -1.6216 17.3353
-2.7568 -0.8919 22.4763
-0.5676 1.8649 2.4755
-1.7838 1.2973 8.2432
1.7027 -0.4865 6.6764
2.2703 2.5135 1.8773
-2.0270 -2.7568 31.7896
-1.4595 0.4865 8.3397
2.8378 -0.8919 11.7407
-2.9189 -0.0811 19.6888
-0.1622 -2.9189 25.5464
2.9189 -2.7568 26.3090
0.5676 -0.1622 4.8619
0.4054 1.2973 0.8473
0.5676 2.5946 0.5405
2.8378 -1.5405 15.9131
-0.8919 -2.6757 25.4412
-2.6757 -1.9459 29.0811
1.8649 0.6486 2.5741
-1.3784 -2.5135 26.0285
-0.2432 2.3514 1.6691
1.3784 -2.6757 22.0051
1.6216 1.8649 0.4047
-0.1622 0.8108 2.7648
-2.1892 1.3784 10.5573
-2.5946 1.2973 13.4149
-2.7568 0.5676 16.1651
-1.6216 3.0000 7.8729
3.0000 2.2703 4.0730
-2.7568 -1.6216 27.2294
1.8649 -2.2703 18.9832
-0.0811 1.1351 1.9167
-1.7027 2.2703 7.3776
-0.0811 -2.6757 23.0307
2.5946 -0.6486 9.5581
0.4054 -2.0270 16.5705
0.3243 -2.6757 22.3185
-3.0000 -1.7838 30.3170
2.2703 -2.5135 21.9854
2.4324 -1.6216 15.1680
-2.5946 1.0541 13.8159
0.6486 -1.4595 12.0913
3.0000 -1.7838 18.3170
-3.0000 2.8378 16.7020
1.9459 0.8108 2.3090
0.5676 -2.1081 17.0636
-0.1622 0.8919 2.5785
-2.1892 1.0541 11.0657
-1.7027 -1.9459 22.8751
1.0541 0.1622 3.3806
-0.8108 1.4595 3.5712
-0.4865 -2.9189 26.4054
1.2162 0.9730 1.1015
-2.3514 -1.7027 24.9416
-1.7027 0.3243 10.1125
2.1892 0.9730 2.4690
2.1081 1.2162 1.8422
-0.8919 -2.2703 21.8145
1.3784 1.9459 0.1461
-2.4324 -2.8378 35.1863
1.5405 -1.6216 13.4083
-0.9730 1.4595 4.1848
-2.1081 2.7568 10.2330
-1.8649 1.3784 8.5939
-0.4054 2.2703 2.0482
1.4595 0.6486 2.0373
-2.5946 1.6216 13.0643
0.0000 2.4324 1.1870
1.9459 2.0270 0.8955
1.2162 1.7027 0.1351
0.6486 0.0000 4.1234
0.7297 -1.4595 12.0409
2.3514 -1.2162 12.1702
-0.8919 3.0000 4.5793
1.8649 -2.7568 23.3747
2.6757 -0.9730 11.6465
-0.8108 -1.9459 18.8495
0.1622 -0.4865 6.8846
1.2973 0.8108 1.5026
0.5676 0.3243 2.9949
0.3243 1.5405 0.6676
-0.0811 -1.2973 12.0409
-0.3243 -0.5676 8.3462
-2.3514 -1.2973 22.1037
-2.5946 1.9459 12.9240
-2.4324 2.2703 11.8546
-0.2432 0.3243 4.3535
2.5946 1.1351 3.2907
-0.2432 1.5405 1.7568
-1.4595 2.3514 6.1724
2.5946 -1.8649 17.4799
-2.4324 -0.7297 19.2330
2.2703 -0.2432 6.6457
-2.9189 -3.0000 40.3579
-0.4865 0.4054 4.7524
-1.3784 -1.8649 20.5939
2.5946 -1.7027 16.2527
-0.2432 2.5946 1.8992
2.7568 -2.4324 22.7327
-2.1081 1.7027 9.7487
2.1081 -2.0270 17.4449
-0.5676 -1.8649 17.3944
-2.7568 -2.5946 35.2235
-0.4054 2.1081 1.9869
-0.2432 -2.8378 24.9503
-1.1351 -2.7568 27.1855
1.9459 -0.3243 6.2973
0.4865 1.9459 0.2666
-1.0541 1.5405 4.4302
0.6486 -0.3243 5.5259
-0.4865 -1.3784 13.6231
-2.1892 3.0000 11.1709
1.1351 -1.6216 13.1344
-3.0000 0.7297 17.6136
-1.3784 2.0270 5.6574
2.2703 -1.2973 12.4858
-2.4324 -2.6757 33.6435
-2.0270 2.0270 9.1636
2.2703 2.9189 2.4580
-1.5405 1.0541 7.3492
-2.9189 -2.5135 35.7297
2.6757 0.7297 4.4215
2.2703 -3.0000 26.6136
-0.3243 -2.4324 21.4003
-2.5946 0.9730 13.9759
-0.8919 -2.5946 24.6896
-0.0811 -0.2432 6.2009
0.8108 -2.5135 20.4076
-1.1351 -0.3243 9.9613
-0.4865 -2.5946 23.3199
-0.4865 1.9459 2.2126
0.5676 -2.8378 23.5917
0.2432 -0.3243 5.9752
0.2432 1.8649 0.5909
3.0000 -2.7568 26.6267
2.2703 -2.4324 21.2600
-0.8919 -0.9730 12.4178
2.5946 -2.3514 21.4770
-0.8919 -0.8108 11.4799
2.1081 -0.1622 5.9028
-0.6486 -0.5676 9.3104
0.1622 2.9189 1.5464
2.4324 1.0541 2.9467
-1.0541 2.7568 4.7918
0.0000 -1.7027 14.7100
1.3784 0.0000 4.1432
2.3514 -2.8378 25.2308
2.2703 -0.5676 8.2060
-1.0541 2.5946 4.5727
-0.4865 -2.3514 21.1439
-0.5676 2.5946 2.8108
2.7568 -1.0541 12.4134
0.4865 -1.0541 9.5909
-1.9459 -2.7568 31.3053
-0.5676 0.1622 5.8349
1.1351 -1.9459 15.5888
0.6486 -1.1351 9.9525
1.4595 -1.9459 15.7816
-1.2973 -0.8919 13.6406
-2.5135 -0.2432 17.3769
-1.1351 -2.8378 27.9635
-2.1892 2.1892 10.2067
-2.6757 3.0000 14.5106
2.9189 -2.5135 24.0541
-0.3243 1.8649 1.7721
-2.6757 1.9459 13.5135
-1.4595 -2.7568 28.6757
-0.5676 -1.7027 16.1673
2.2703 0.4865 3.9043
1.0541 1.7027 0.0913
-1.7838 1.7027 7.8378
2.1081 -0.4054 7.0139
1.1351 1.7027 0.1066
-1.2973 2.5946 5.6311
-1.7027 -3.0000 32.3046
-1.3784 0.7297 7.2703
2.4324 2.0270 2.0526
-2.1081 -1.4595 21.6282
-1.5405 -2.7568 29.0811
2.8378 -2.1081 20.2542
0.9730 1.7027 0.0891
-1.5405 -2.6757 28.3163
2.5946 0.6486 4.3689
2.3514 -2.5946 22.9364
2.6757 0.3243 5.6158
-1.2162 1.3784 5.2980
-2.0270 0.8919 10.3908
-0.7297 0.7297 4.6056
1.2162 2.3514 0.1702
-1.7027 1.5405 7.5157
2.2703 -2.9189 25.8093
1.7838 1.1351 1.3623
2.8378 -1.2973 14.2498
0.8919 0.5676 2.0636
2.7568 -2.7568 25.7129
-1.4595 -2.1081 22.9255
1.8649 2.1892 0.7838
-2.9189 -1.2162 25.7020
2.6757 2.7568 3.3806
1.7838 2.5946 0.9679
-0.8108 -1.2973 14.1512
-1.9459 2.8378 9.3806
-0.9730 -0.0811 8.2235
-0.9730 2.5135 4.1563
-0.4865 2.1081 2.2213
2.6757 -1.9459 18.3784
-2.8378 -0.1622 19.4039
-1.6216 -0.4054 12.6589
-2.5946 0.3243 15.7290
-0.4054 2.5135 2.2389
0.7297 0.8919 1.3009
2.7568 -1.5405 15.6216
0.3243 -0.8919 8.8196
-1.4595 -1.8649 20.9861
2.6757 -3.0000 27.8079
-0.3243 -0.1622 6.4288
0.7297 -0.9730 8.9116
